Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
OS-TPC-TPC0274-40201-11.5x3,2020,,Defend The Police Bumper Stickers - Set of 2,Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/defend-the-police-bumper-stickers-set-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/0274-DefendthePoliceBumpers-3.jpg?v=1591904863,"<p>Defend the Police Bumpers</p>
<ul>
<li><span>Pressure-sensitive adhesive</span></li>
<li><span>Measures 11.5"" x 3""</span></li>
<li><span>Packaged in set of 2 of same design as shown</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0264-5040-RD-S,2020,,MAGA Dad Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
SP-TPC-TPC0264-5040-RD-M,2020,,MAGA Dad Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
SP-TPC-TPC0264-5040-RD-L,2020,,MAGA Dad Tee,Large,30.00,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
SP-TPC-TPC0264-5040-RD-XL,2020,,MAGA Dad Tee,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
SP-TPC-TPC0264-5040-RD-2X,2020,,MAGA Dad Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
SP-TPC-TPC0264-5040-RD-3X,2020,,MAGA Dad Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/maga-dad-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0264-5040-RD-M-1.jpg?v=1590809185,"<p><strong style=""background-color: #ffff00;""></strong>Proudly wear this MAGA Dad tee to show support for President Donald J. Trump and his Pro-America, Pro-Family agenda! Limited edition!</p>
<p><span style=""color: #000000;"">• Fine Jersey (100% Cotton) construction</span><br><span style=""color: #000000;"">• Durable rib neckband</span><br><span style=""color: #000000;"">• Proudly Made in USA</span></p>"
EMB-TPC-TPC0262-US04-NV,2020,,Make Space Great Again Hat,Default Title,35.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-hat,https://cdn.shopify.com/s/files/1/1427/9954/products/0262-SpaceGreat-Front.jpg?v=1590612925,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive hat. While supplies last. Get yours today!</span></p>
<ul>
<li><span>Embroidered Make Space Great Again logo </span></li>
<li><span>Ball cap style</span></li>
<li><span>Plastic snap closure</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0267-5000-NV-S,2020,,Make Space Great Again Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
SP-TPC-TPC0267-5000-NV-M,2020,,Make Space Great Again Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
SP-TPC-TPC0267-5000-NV-L,2020,,Make Space Great Again Tee,Large,30.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
SP-TPC-TPC0267-5000-NV-XL,2020,,Make Space Great Again Tee,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
SP-TPC-TPC0267-5000-NV-2X,2020,,Make Space Great Again Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
SP-TPC-TPC0267-5000-NV-3X,2020,,Make Space Great Again Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/make-space-great-again-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0267-5040-WH-F.jpg?v=1591208352,"<p><span>Show you are ready for launch and committed to Make Space Great Again with this exclusive tee. While supplies last. Get yours today!</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Limited Edition. While supplies last.</li>
<li>Proudly Made in USA</li>
</ul>
<p><br></p>"
DTG-TPC-TPC0259-5040-WH-S,2020,,#YouAintBlack Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
DTG-TPC-TPC0259-5040-WH-M,2020,,#YouAintBlack Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
DTG-TPC-TPC0259-5040-WH-L,2020,,#YouAintBlack Tee,Large,30.00,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
DTG-TPC-TPC0259-5040-WH-XL,2020,,#YouAintBlack Tee,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
DTG-TPC-TPC0259-5040-WH-2X,2020,,#YouAintBlack Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
DTG-TPC-TPC0259-5040-WH-3X,2020,,#YouAintBlack Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/youaintblack-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0259-5040-WH-M.jpg?v=1590170492,"<p><span>Joe Biden actually told Black Americans they ""</span><span>AIN'T BLACK</span><span>"" if they support President Donald J. Trump! Sport this shirt and make sure </span><span>NO ONE</span><span> forgets the words #YouAintBlack came out of Joe Biden's mouth!</span></p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<iframe width=""390"" height=""300"" src=""https://www.youtube.com/embed/Txj9QY3qCuQ?rel=0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>"
EMB-TPC-TPC0253-BOATERSHAT-NV,2020,,LIMITED EDITION Boaters for Trump Hat - Navy,Default Title,40.00,Yes,https://shop.donaldjtrump.com/products/limited-edition-boaters-for-trump-hat-navy,https://cdn.shopify.com/s/files/1/1427/9954/products/0253-Boaters-NV-Front.jpg?v=1589573931,"<p><span>Proudly wear this Limited Edition Boaters for Trump inspired Keep America Great hat and show your support for our great President. Get yours while supplies last!</span></p>
<ul>
<li>Embroidered Keep America Great logo on front</li>
<li>Embroidered Trump on left side</li>
<li>Embroidered 2020 on right side</li>
<li>Embroidered Boaters for Trump on back</li>
<li>Plastic Snap Closure</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0256-5040-WH-S,2020,,LIMITED EDITION Memorial Day Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTG-TPC-TPC0256-5040-WH-M,2020,,LIMITED EDITION Memorial Day Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTG-TPC-TPC0256-5040-WH-L,2020,,LIMITED EDITION Memorial Day Tee,Large,30.00,No,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTG-TPC-TPC0256-5040-WH-XL,2020,,LIMITED EDITION Memorial Day Tee,X-Large,30.00,No,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTG-TPC-TPC0256-5040-WH-2X,2020,,LIMITED EDITION Memorial Day Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTG-TPC-TPC0256-5040-WH-3X,2020,,LIMITED EDITION Memorial Day Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/memorial-day-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0256-5040-WH-M-2.jpg?v=1591372485,"<p>Show your support for President Donald J. Trump and our Nation's heroes with our limited edition Memorial Day Tee.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
EMB-TPC-TPC0251-ISRAELIKAG-BL,2020,,Israeli Keep America Great Hat,Default Title,35.00,Yes,https://shop.donaldjtrump.com/products/israeli-keep-america-great-hat,https://cdn.shopify.com/s/files/1/1427/9954/products/0251-Israeli-Front.jpg?v=1589211216,"<p><span>Proudly wear this Keep America Great hat inspired by the strong U.S. - Israel alliance and the President's historic pro-Israel efforts.</span></p>
<ul>
<li>Embroidered Keep America Great logo on front</li>
<li>Embroidered Stronger Together on left side</li>
<li>Embroidered Trump in Hebrew on right side</li>
<li>Embroidered American and Israeli flags on back</li>
<li>Plastic Snap Closure</li>
<li>Proudly Made in USA</li>
</ul>"
OS-TPC-TPC0252-UCB16,2020,,Official Trump Coloring Book,Default Title,20.00,Yes,https://shop.donaldjtrump.com/products/official-trump-coloring-book,https://cdn.shopify.com/s/files/1/1427/9954/products/0252-ColoringBook.jpg?v=1589229199,"<p>Let's Make Coloring Great again with the Official Trump Coloring book. Get yours today!<br></p>
<ul>
<li>16 single-sided pages</li>
<li>Includes set of 4 colored pencils</li>
<li>Proudly Made in USA </li>
</ul>"
EMB-TPC-TPC0254-KAGHAT4-WHGLD,2020,,Official Keep America Great 45th President Hat - White/Gold,Default Title,40.00,Yes,https://shop.donaldjtrump.com/products/official-keep-america-great-45th-president-hat-white-gold,https://cdn.shopify.com/s/files/1/1427/9954/products/0254-KAGHAT4-Front.jpg?v=1589479101,"<p><span>In 2016 Donald J. Trump promised to Make America Great Again — and now we have to Keep America Great! Order your official Keep America Great 45th President hat today!</span></p>
<ul>
<li>Embroidered Keep America Great logo on front</li>
<li>Embroidered American flag on left side</li>
<li>Embroidered 45 on right side</li>
<li>Embroidered Trump 2020 logo on back</li>
<li>Plastic Snap Closure</li>
<li>Proudly Made in USA</li>
</ul>"
OS-TPC-TPC0250-FLG-RD-3x5,2020,,Official Trump-Pence 2020 Flag - Red,Default Title,30.00,Yes,https://shop.donaldjtrump.com/products/official-trump-pence-2020-flag-red,https://cdn.shopify.com/s/files/1/1427/9954/products/0250-Flag-Rd.png?v=1588794435,"<p>Show your support Trump-Pence 2020 and fly this flag proudly knowing you're helping to Keep America Great!</p>
<ul>
<li>Trump-Pence 2020 Custom 3'x5' Flag</li>
<li>Single-Sided Poly Cotton</li>
<li>Header and Grommets</li>
<li>Proudly Made in the USA</li>
</ul>"
